category,user,tweet,time
iraq,Firedup2020,RT @jkarsh: The Republicans who lied us into war in Iraq still got jobs. Why would the people unspooling the nation be treated any differen…,Wed May 10 01:40:47 +0000 2017
iraq,amirrady73,"traveling to Baghdad, Iraq",Wed May 10 01:40:39 +0000 2017
iraq,rsmatesic,RT @TerrinaMajnoona: The air strike that killed over 100 ppl in Iraq was apparently just a mild annoyance to these ppl https://t.co/hBJmQ9g…,Wed May 10 01:40:16 +0000 2017
iraq,ali_6ix,RT @worldonalert: #Mosul: Video shows weapons captured by #ISIS (many RPG rounds) in northwestern #Mosul and the #Iraq|i army BMP before he…,Wed May 10 01:40:07 +0000 2017
iraq,meanlin1,"RT @iraqi_day: The forgotten soldiers are the #Iraq EOD team, thousands of #ISIS IEDs, Car bombs &amp; Booby-trapped houses defused since the s…",Wed May 10 01:40:05 +0000 2017
iraq,AhHousworth,RT @MilitaryEarth: Honoring Marine Sgt. Michael A. Marzano who selflessly sacrificed his life twelve years ago today in Iraq for our great…,Wed May 10 01:39:57 +0000 2017
iraq,tortellibx,@DanRather Really? A guy whose name got dragged through the mud getting fired? Remember  bombing Iraq or Libya into the stoned age????,Wed May 10 01:39:46 +0000 2017
iraq,michaeltoni93,RT @ZaidJilani: @EdAsante77 . He's confusing what he ended up doing in Iraq with a constitutionally granted power to the president,Wed May 10 01:39:38 +0000 2017
iraq,JeffreyHunterP2,"Has anyone told @SallyQYates that Constitutional protections don't apply to people living in Afghanistan, Iraq,Yemen,Etc?",Wed May 10 01:39:25 +0000 2017
iraq,soldultraleft,RT @TerrinaMajnoona: The air strike that killed over 100 ppl in Iraq was apparently just a mild annoyance to these ppl https://t.co/hBJmQ9g…,Wed May 10 01:39:13 +0000 2017
iraq,GilliWillie,RT @jkarsh: The Republicans who lied us into war in Iraq still got jobs. Why would the people unspooling the nation be treated any differen…,Wed May 10 01:39:03 +0000 2017
iraq,nuiotwo,Civilians Complicate Final Phase of Mosul Campaign: US Commander https://t.co/sXwS225OyP,Wed May 10 01:38:58 +0000 2017
iraq,ZaidJilani,@EdAsante77 . He's confusing what he ended up doing in Iraq with a constitutionally granted power to the president,Wed May 10 01:38:58 +0000 2017
iraq,applesorbees,RT @thejerodfox: Dick Cheney made money off the Iraq War https://t.co/R6EY9OBv3s,Wed May 10 01:38:34 +0000 2017
iraq,TerrinaMajnoona,The air strike that killed over 100 ppl in Iraq was apparently just a mild annoyance to these ppl https://t.co/hBJmQ9ga6e,Wed May 10 01:38:20 +0000 2017
iraq,mideastplastic,RT @iraqi_day: Goodnight from Basra south #Iraq. https://t.co/ngsiEGk6Hn,Wed May 10 01:38:08 +0000 2017
iraq,stinarichard,"@mcb3670 @piffleina @LeeLeeTennis @lindatennis511 I lived though the horrors of the Civil Rights Movement,  the Col… https://t.co/yGQtmUQHUR",Wed May 10 01:37:55 +0000 2017
iraq,jkarsh,The Republicans who lied us into war in Iraq still got jobs. Why would the people unspooling the nation be treated… https://t.co/qRhPqLWtfv,Wed May 10 01:37:50 +0000 2017
iraq,Spooks,@wfaachannel8 Paramedic for over 25 years...hated the vest in Iraq but would be happy to wear it now...call if what… https://t.co/Jqj7B2aH6O,Wed May 10 01:37:29 +0000 2017
iraq,wdgRvVfsQDj2n2L,RT @worldonalert: #Mosul: Video shows weapons captured by #ISIS (many RPG rounds) in northwestern #Mosul and the #Iraq|i army BMP before he…,Wed May 10 01:37:21 +0000 2017
iraq,SherryPie55,"@AChillyPepper Iraq was worse especially when he called and said ""Don't worry mom there is always a sound before so… https://t.co/yCh6eco35C",Wed May 10 01:37:10 +0000 2017
iraq,frmnfauzie,"@mohammediqbl Look at syria , egypt , lebanon , iraq , they cant handle democracy . Indonesia next ? Hehe",Wed May 10 01:37:09 +0000 2017
iraq,fanshawe,RT @business: Mexico passes Iraq and Afghanistan as the world’s 2nd-most deadly conflict zone after Syria https://t.co/LKZPs0skGJ https://t…,Wed May 10 01:37:08 +0000 2017
